Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
9/30/2023,10:48,0.19,-,0.32
9/30/2023,10:54,0.191,-,0.315
9/30/2023,11:00,0.193,-,0.313
9/30/2023,11:06,0.195,-,0.305
9/30/2023,11:12,0.196,-,0.3
9/30/2023,11:18,0.198,-,0.298
9/30/2023,11:24,0.199,-,0.302
9/30/2023,11:30,0.201,-,0.311
9/30/2023,11:36,0.202,-,0.32
9/30/2023,11:42,0.203,-,0.326
9/30/2023,11:48,0.204,-,0.332
9/30/2023,11:54,0.206,-,0.329
9/30/2023,12:00,0.207,-,0.332
9/30/2023,12:06,0.208,-,0.333
9/30/2023,12:12,0.208,-,0.338
9/30/2023,12:18,0.209,-,0.339
9/30/2023,12:24,0.21,-,0.343
9/30/2023,12:30,0.211,-,0.339
9/30/2023,12:36,0.211,-,0.337
9/30/2023,12:42,0.212,-,0.329
9/30/2023,12:48,0.212,-,0.327
9/30/2023,12:54,0.213,-,0.323
9/30/2023,13:00,0.213,-,0.317
9/30/2023,13:06,0.213,-,0.322
9/30/2023,13:12,0.214,-,0.329
9/30/2023,13:18,0.214,-,0.337
9/30/2023,13:24,0.214,-,0.348
9/30/2023,13:30,0.214,-,0.347
9/30/2023,13:36,0.214,-,0.344
9/30/2023,13:42,0.214,-,0.339
9/30/2023,13:48,0.214,-,0.334
9/30/2023,13:54,0.214,-,0.329
9/30/2023,14:00,0.214,-,0.327
9/30/2023,14:06,0.214,-,0.332
9/30/2023,14:12,0.214,-,0.331
9/30/2023,14:18,0.214,-,0.331
9/30/2023,14:24,0.214,-,0.327
9/30/2023,14:30,0.214,-,0.326
9/30/2023,14:36,0.214,-,0.328
9/30/2023,14:42,0.213,-,0.323
9/30/2023,14:48,0.213,-,0.323
9/30/2023,14:54,0.213,-,0.323
9/30/2023,15:00,0.213,-,0.335
9/30/2023,15:06,0.213,-,0.331
9/30/2023,15:12,0.213,-,0.336
9/30/2023,15:18,0.212,-,0.334
9/30/2023,15:24,0.212,-,0.335
9/30/2023,15:30,0.212,-,0.33
9/30/2023,15:36,0.212,-,0.322
9/30/2023,15:42,0.212,-,0.318
9/30/2023,15:48,0.211,-,0.309
9/30/2023,15:54,0.211,-,0.31
9/30/2023,16:00,0.211,-,0.312
9/30/2023,16:06,0.211,-,0.31
9/30/2023,16:12,0.21,-,0.312
9/30/2023,16:18,0.21,-,0.308
9/30/2023,16:24,0.21,-,0.299
9/30/2023,16:30,0.209,-,0.295
9/30/2023,16:36,0.209,-,0.295
9/30/2023,16:42,0.209,-,0.307
9/30/2023,16:48,0.208,-,0.311
9/30/2023,16:54,0.208,-,0.315
9/30/2023,17:00,0.208,-,0.313
9/30/2023,17:06,0.207,-,0.311
9/30/2023,17:12,0.207,-,0.302
9/30/2023,17:18,0.206,-,0.297
9/30/2023,17:24,0.206,-,0.296
9/30/2023,17:30,0.205,-,0.303
9/30/2023,17:36,0.205,-,0.306
9/30/2023,17:42,0.204,-,0.311
9/30/2023,17:48,0.204,-,0.323
9/30/2023,17:54,0.203,-,0.327
9/30/2023,18:00,0.203,-,0.32
9/30/2023,18:06,0.202,-,0.332
9/30/2023,18:12,0.201,-,0.339
9/30/2023,18:18,0.201,-,0.333
9/30/2023,18:24,0.2,-,0.33
9/30/2023,18:30,0.199,-,0.338
9/30/2023,18:36,0.199,-,0.32
9/30/2023,18:42,0.198,-,0.304
9/30/2023,18:48,0.197,-,0.315
9/30/2023,18:54,0.197,-,0.322
9/30/2023,19:00,0.196,-,0.318
9/30/2023,19:06,0.195,-,0.322
9/30/2023,19:12,0.194,-,0.325
9/30/2023,19:18,0.194,-,0.32
9/30/2023,19:24,0.193,-,0.326
9/30/2023,19:30,0.193,-,0.324
9/30/2023,19:36,0.192,-,0.32
9/30/2023,19:42,0.191,-,0.312
9/30/2023,19:48,0.191,-,0.309
9/30/2023,19:54,0.19,-,0.307
9/30/2023,20:00,0.19,-,0.31
9/30/2023,20:06,0.189,-,0.31
9/30/2023,20:12,0.189,-,0.306
9/30/2023,20:18,0.188,-,0.303
9/30/2023,20:24,0.188,-,0.309
9/30/2023,20:30,0.187,-,0.317
9/30/2023,20:36,0.187,-,0.328
9/30/2023,20:42,0.187,-,0.341
9/30/2023,20:48,0.186,-,0.348
9/30/2023,20:54,0.186,-,0.346
9/30/2023,21:00,0.186,-,0.333
9/30/2023,21:06,0.186,-,0.328
9/30/2023,21:12,0.186,-,0.315
9/30/2023,21:18,0.185,-,0.307
9/30/2023,21:24,0.185,-,0.307
9/30/2023,21:30,0.185,-,0.313
9/30/2023,21:36,0.185,-,0.32
9/30/2023,21:42,0.185,-,0.33
9/30/2023,21:48,0.185,-,0.339
9/30/2023,21:54,0.185,-,0.335
9/30/2023,22:00,0.184,-,0.324
9/30/2023,22:06,0.184,-,0.316
9/30/2023,22:12,0.184,-,0.314
9/30/2023,22:18,0.184,-,0.311
9/30/2023,22:24,0.184,-,0.318
9/30/2023,22:30,0.184,-,0.327
9/30/2023,22:36,0.183,-,0.329
9/30/2023,22:42,0.183,-,0.335
9/30/2023,22:48,0.183,-,0.341
9/30/2023,22:54,0.182,-,0.335
9/30/2023,23:00,0.182,-,0.331
9/30/2023,23:06,0.182,-,0.329
9/30/2023,23:12,0.181,-,0.328
9/30/2023,23:18,0.18,-,0.326
9/30/2023,23:24,0.18,-,0.323
9/30/2023,23:30,0.179,-,0.321
9/30/2023,23:36,0.178,-,0.316
9/30/2023,23:42,0.178,-,0.31
9/30/2023,23:48,0.177,-,0.316
9/30/2023,23:54,0.176,-,0.315
10/1/2023,0:00,0.175,-,0.314
10/1/2023,0:06,0.174,-,0.311
10/1/2023,0:12,0.172,-,0.309
10/1/2023,0:18,0.171,-,0.31
10/1/2023,0:24,0.17,-,0.312
10/1/2023,0:30,0.168,-,0.319
10/1/2023,0:36,0.167,-,0.325
10/1/2023,0:42,0.166,-,0.335
10/1/2023,0:48,0.164,-,0.336
10/1/2023,0:54,0.162,-,0.333
10/1/2023,1:00,0.161,-,0.318
10/1/2023,1:06,0.159,-,0.304
10/1/2023,1:12,0.157,-,0.301
10/1/2023,1:18,0.156,-,0.303
10/1/2023,1:24,0.154,-,0.31
10/1/2023,1:30,0.152,-,0.309
10/1/2023,1:36,0.15,-,0.306
10/1/2023,1:42,0.148,-,0.301
10/1/2023,1:48,0.146,-,0.303
10/1/2023,1:54,0.144,-,0.304
10/1/2023,2:00,0.142,-,0.305
10/1/2023,2:06,0.14,-,0.308
10/1/2023,2:12,0.139,-,0.308
10/1/2023,2:18,0.137,-,0.298
10/1/2023,2:24,0.135,-,0.287
10/1/2023,2:30,0.133,-,0.282
10/1/2023,2:36,0.131,-,0.283
10/1/2023,2:42,0.129,-,0.291
10/1/2023,2:48,0.128,-,0.299
10/1/2023,2:54,0.126,-,0.301
10/1/2023,3:00,0.124,-,0.294
10/1/2023,3:06,0.122,-,0.283
10/1/2023,3:12,0.121,-,0.264
10/1/2023,3:18,0.119,-,0.25
10/1/2023,3:24,0.118,-,0.244
10/1/2023,3:30,0.116,-,0.25
10/1/2023,3:36,0.115,-,0.264
10/1/2023,3:42,0.113,-,0.267
10/1/2023,3:48,0.112,-,0.263
10/1/2023,3:54,0.111,-,0.257
10/1/2023,4:00,0.11,-,0.24
10/1/2023,4:06,0.108,-,0.228
10/1/2023,4:12,0.107,-,0.22
10/1/2023,4:18,0.106,-,0.221
10/1/2023,4:24,0.105,-,0.229
10/1/2023,4:30,0.104,-,0.237
10/1/2023,4:36,0.104,-,0.23
10/1/2023,4:42,0.103,-,0.216
10/1/2023,4:48,0.102,-,0.202
10/1/2023,4:54,0.101,-,0.191
10/1/2023,5:00,0.101,-,0.187
10/1/2023,5:06,0.1,-,0.183
10/1/2023,5:12,0.099,-,0.188
10/1/2023,5:18,0.099,-,0.194
10/1/2023,5:24,0.099,-,0.206
10/1/2023,5:30,0.098,-,0.204
10/1/2023,5:36,0.098,-,0.2
10/1/2023,5:42,0.098,-,0.192
10/1/2023,5:48,0.097,-,0.193
10/1/2023,5:54,0.097,-,0.189
10/1/2023,6:00,0.097,-,0.194
10/1/2023,6:06,0.097,-,0.2
10/1/2023,6:12,0.097,-,0.211
10/1/2023,6:18,0.097,-,0.217
10/1/2023,6:24,0.097,-,0.219
10/1/2023,6:30,0.097,-,0.217
10/1/2023,6:36,0.097,-,0.205
10/1/2023,6:42,0.098,-,0.192
10/1/2023,6:48,0.098,-,0.189
10/1/2023,6:54,0.098,-,0.19
10/1/2023,7:00,0.099,-,0.187
10/1/2023,7:06,0.099,-,0.195
10/1/2023,7:12,0.1,-,0.199
10/1/2023,7:18,0.101,-,0.197
10/1/2023,7:24,0.101,-,0.191
10/1/2023,7:30,0.102,-,0.19
10/1/2023,7:36,0.103,-,0.188
10/1/2023,7:42,0.104,-,0.187
10/1/2023,7:48,0.105,-,0.184
10/1/2023,7:54,0.106,-,0.187
10/1/2023,8:00,0.108,-,0.191
10/1/2023,8:06,0.109,-,0.188
10/1/2023,8:12,0.11,-,0.19
10/1/2023,8:18,0.112,-,0.194
10/1/2023,8:24,0.113,-,0.198
10/1/2023,8:30,0.115,-,0.206
10/1/2023,8:36,0.117,-,0.221
10/1/2023,8:42,0.119,-,0.233
10/1/2023,8:48,0.121,-,0.238
10/1/2023,8:54,0.123,-,0.232
10/1/2023,9:00,0.125,-,0.231
10/1/2023,9:06,0.127,-,0.228
10/1/2023,9:12,0.129,-,0.233
10/1/2023,9:18,0.132,-,0.238
10/1/2023,9:24,0.134,-,0.252
10/1/2023,9:30,0.137,-,0.253
10/1/2023,9:36,0.139,-,0.254
10/1/2023,9:42,0.142,-,0.249
10/1/2023,9:48,0.144,-,0.252
10/1/2023,9:54,0.147,-,0.257
10/1/2023,10:00,0.15,-,0.262
10/1/2023,10:06,0.153,-,0.265
10/1/2023,10:12,0.156,-,0.272
10/1/2023,10:18,0.158,-,0.279
10/1/2023,10:24,0.161,-,0.28
10/1/2023,10:30,0.164,-,0.282
10/1/2023,10:36,0.167,-,0.281
10/1/2023,10:42,0.17,-,0.285
10/1/2023,10:48,0.173,-,0.293
10/1/2023,10:54,0.176,-,0.309
10/1/2023,11:00,0.178,-,0.326
10/1/2023,11:06,0.181,-,0.338
10/1/2023,11:12,0.184,-,0.355
10/1/2023,11:18,0.187,-,0.363
10/1/2023,11:24,0.189,-,0.362
10/1/2023,11:30,0.192,-,0.349
10/1/2023,11:36,0.194,-,0.332
10/1/2023,11:42,0.197,-,0.32
10/1/2023,11:48,0.199,-,0.31
10/1/2023,11:54,0.202,-,0.312
10/1/2023,12:00,0.204,-,0.32
10/1/2023,12:06,0.206,-,0.335
10/1/2023,12:12,0.208,-,0.347
10/1/2023,12:18,0.21,-,0.355
10/1/2023,12:24,0.212,-,0.351
10/1/2023,12:30,0.214,-,0.349
10/1/2023,12:36,0.216,-,0.354
10/1/2023,12:42,0.217,-,0.354
10/1/2023,12:48,0.219,-,0.365
10/1/2023,12:54,0.22,-,0.377
10/1/2023,13:00,0.222,-,0.387
10/1/2023,13:06,0.223,-,0.393
10/1/2023,13:12,0.224,-,0.396
10/1/2023,13:18,0.225,-,0.39
10/1/2023,13:24,0.226,-,0.385
10/1/2023,13:30,0.227,-,0.38
10/1/2023,13:36,0.228,-,0.381
10/1/2023,13:42,0.229,-,0.368
10/1/2023,13:48,0.23,-,0.361
10/1/2023,13:54,0.23,-,0.364
10/1/2023,14:00,0.231,-,0.368
10/1/2023,14:06,0.231,-,0.369
10/1/2023,14:12,0.232,-,0.376
10/1/2023,14:18,0.232,-,0.392
10/1/2023,14:24,0.233,-,0.4
10/1/2023,14:30,0.233,-,0.407
10/1/2023,14:36,0.233,-,0.416
10/1/2023,14:42,0.234,-,0.427
10/1/2023,14:48,0.234,-,0.431
10/1/2023,14:54,0.234,-,0.431
10/1/2023,15:00,0.234,-,0.412
10/1/2023,15:06,0.234,-,0.394
10/1/2023,15:12,0.235,-,0.384
10/1/2023,15:18,0.235,-,0.377
10/1/2023,15:24,0.235,-,0.372
10/1/2023,15:30,0.235,-,0.374
10/1/2023,15:36,0.235,-,0.384
10/1/2023,15:42,0.235,-,0.4
10/1/2023,15:48,0.235,-,0.408
10/1/2023,15:54,0.235,-,0.423
10/1/2023,16:00,0.235,-,0.426
10/1/2023,16:06,0.235,-,0.42
10/1/2023,16:12,0.235,-,0.41
10/1/2023,16:18,0.235,-,0.395
10/1/2023,16:24,0.235,-,0.385
10/1/2023,16:30,0.235,-,0.379
10/1/2023,16:36,0.235,-,0.385
10/1/2023,16:42,0.235,-,0.383
10/1/2023,16:48,0.235,-,0.373
10/1/2023,16:54,0.235,-,0.36
10/1/2023,17:00,0.235,-,0.353
10/1/2023,17:06,0.235,-,0.348
10/1/2023,17:12,0.234,-,0.37
10/1/2023,17:18,0.234,-,0.384
10/1/2023,17:24,0.234,-,0.391
10/1/2023,17:30,0.234,-,0.399
10/1/2023,17:36,0.233,-,0.398
10/1/2023,17:42,0.233,-,0.393
10/1/2023,17:48,0.233,-,0.386
10/1/2023,17:54,0.232,-,0.388
10/1/2023,18:00,0.232,-,0.387
10/1/2023,18:06,0.231,-,0.383
10/1/2023,18:12,0.231,-,0.382
10/1/2023,18:18,0.23,-,0.375
10/1/2023,18:24,0.229,-,0.382
10/1/2023,18:30,0.229,-,0.387
10/1/2023,18:36,0.228,-,0.396
10/1/2023,18:42,0.227,-,0.394
10/1/2023,18:48,0.226,-,0.39
10/1/2023,18:54,0.225,-,0.393
10/1/2023,19:00,0.224,-,0.397
10/1/2023,19:06,0.223,-,0.397
10/1/2023,19:12,0.222,-,0.393
10/1/2023,19:18,0.221,-,0.395
10/1/2023,19:24,0.22,-,0.381
10/1/2023,19:30,0.219,-,0.37
10/1/2023,19:36,0.218,-,0.36
10/1/2023,19:42,0.217,-,0.359
10/1/2023,19:48,0.216,-,0.359
10/1/2023,19:54,0.215,-,0.361
10/1/2023,20:00,0.213,-,0.352
10/1/2023,20:06,0.212,-,0.348
10/1/2023,20:12,0.211,-,0.345
10/1/2023,20:18,0.21,-,0.341
10/1/2023,20:24,0.208,-,0.34
10/1/2023,20:30,0.207,-,0.344
10/1/2023,20:36,0.206,-,0.349
10/1/2023,20:42,0.205,-,0.36
10/1/2023,20:48,0.203,-,0.367
10/1/2023,20:54,0.202,-,0.369
10/1/2023,21:00,0.201,-,0.359
10/1/2023,21:06,0.2,-,0.347
10/1/2023,21:12,0.198,-,0.341
10/1/2023,21:18,0.197,-,0.333
10/1/2023,21:24,0.196,-,0.344
10/1/2023,21:30,0.195,-,0.35
10/1/2023,21:36,0.193,-,0.364
10/1/2023,21:42,0.192,-,0.37
10/1/2023,21:48,0.191,-,0.372
10/1/2023,21:54,0.19,-,0.363
10/1/2023,22:00,0.189,-,0.351
10/1/2023,22:06,0.188,-,0.331
10/1/2023,22:12,0.187,-,0.314
10/1/2023,22:18,0.185,-,0.311
10/1/2023,22:24,0.184,-,0.312
10/1/2023,22:30,0.183,-,0.312
10/1/2023,22:36,0.182,-,0.319
10/1/2023,22:42,0.181,-,0.336
10/1/2023,22:48,0.18,-,0.347
10/1/2023,22:54,0.178,-,0.36
10/1/2023,23:00,0.177,-,0.366
10/1/2023,23:06,0.176,-,0.369
10/1/2023,23:12,0.175,-,0.348
10/1/2023,23:18,0.173,-,0.327
10/1/2023,23:24,0.172,-,0.311
10/1/2023,23:30,0.171,-,0.289
10/1/2023,23:36,0.169,-,0.268
10/1/2023,23:42,0.168,-,0.275
10/1/2023,23:48,0.166,-,0.301
10/1/2023,23:54,0.165,-,0.314
10/2/2023,0:00,0.163,-,0.333
10/2/2023,0:06,0.161,-,0.34
10/2/2023,0:12,0.16,-,0.336
10/2/2023,0:18,0.158,-,0.31
10/2/2023,0:24,0.156,-,0.283
10/2/2023,0:30,0.154,-,0.258
10/2/2023,0:36,0.152,-,0.25
10/2/2023,0:42,0.15,-,0.262
10/2/2023,0:48,0.148,-,0.286
10/2/2023,0:54,0.146,-,0.313
10/2/2023,1:00,0.144,-,0.335
10/2/2023,1:06,0.141,-,0.349
10/2/2023,1:12,0.139,-,0.344
10/2/2023,1:18,0.137,-,0.311
10/2/2023,1:24,0.134,-,0.263
10/2/2023,1:30,0.132,-,0.222
10/2/2023,1:36,0.13,-,0.208
10/2/2023,1:42,0.127,-,0.221
10/2/2023,1:48,0.125,-,0.254
10/2/2023,1:54,0.122,-,0.286
10/2/2023,2:00,0.12,-,0.308
10/2/2023,2:06,0.117,-,0.296
10/2/2023,2:12,0.114,-,0.274
10/2/2023,2:18,0.112,-,0.249
10/2/2023,2:24,0.109,-,0.237
10/2/2023,2:30,0.107,-,0.254
10/2/2023,2:36,0.104,-,0.274
10/2/2023,2:42,0.102,-,0.28
10/2/2023,2:48,0.099,-,0.264
10/2/2023,2:54,0.097,-,0.238
10/2/2023,3:00,0.095,-,0.208
10/2/2023,3:06,0.092,-,0.196
10/2/2023,3:12,0.09,-,0.202
10/2/2023,3:18,0.088,-,0.224
10/2/2023,3:24,0.086,-,0.254
10/2/2023,3:30,0.084,-,0.264
10/2/2023,3:36,0.082,-,0.259
10/2/2023,3:42,0.08,-,0.236
10/2/2023,3:48,0.078,-,0.208
10/2/2023,3:54,0.076,-,0.189
10/2/2023,4:00,0.074,-,0.182
10/2/2023,4:06,0.073,-,0.175
10/2/2023,4:12,0.071,-,0.175
10/2/2023,4:18,0.07,-,0.186
10/2/2023,4:24,0.069,-,0.208
10/2/2023,4:30,0.067,-,0.222
10/2/2023,4:36,0.066,-,0.211
10/2/2023,4:42,0.065,-,0.191
10/2/2023,4:48,0.064,-,0.168
10/2/2023,4:54,0.063,-,0.149
10/2/2023,5:00,0.062,-,0.15
10/2/2023,5:06,0.062,-,0.167
10/2/2023,5:12,0.061,-,0.184
10/2/2023,5:18,0.06,-,0.19
10/2/2023,5:24,0.06,-,0.181
10/2/2023,5:30,0.06,-,0.163
10/2/2023,5:36,0.059,-,0.146
10/2/2023,5:42,0.059,-,0.141
10/2/2023,5:48,0.059,-,0.148
10/2/2023,5:54,0.059,-,0.164
10/2/2023,6:00,0.059,-,0.176
10/2/2023,6:06,0.059,-,0.191
10/2/2023,6:12,0.059,-,0.192
10/2/2023,6:18,0.059,-,0.18
10/2/2023,6:24,0.059,-,0.159
10/2/2023,6:30,0.059,-,0.142
10/2/2023,6:36,0.06,-,0.131
10/2/2023,6:42,0.06,-,0.139
10/2/2023,6:48,0.061,-,0.159
10/2/2023,6:54,0.061,-,0.174
10/2/2023,7:00,0.062,-,0.187
10/2/2023,7:06,0.062,-,0.195
10/2/2023,7:12,0.063,-,0.202
10/2/2023,7:18,0.064,-,0.19
10/2/2023,7:24,0.065,-,0.172
10/2/2023,7:30,0.066,-,0.161
10/2/2023,7:36,0.066,-,0.165
10/2/2023,7:42,0.068,-,0.177
10/2/2023,7:48,0.069,-,0.186
10/2/2023,7:54,0.07,-,0.189
10/2/2023,8:00,0.071,-,0.185
10/2/2023,8:06,0.072,-,0.177
10/2/2023,8:12,0.074,-,0.18
10/2/2023,8:18,0.075,-,0.186
10/2/2023,8:24,0.077,-,0.182
10/2/2023,8:30,0.078,-,0.174
10/2/2023,8:36,0.08,-,0.173
10/2/2023,8:42,0.082,-,0.179
10/2/2023,8:48,0.084,-,0.189
10/2/2023,8:54,0.086,-,0.208
10/2/2023,9:00,0.088,-,0.217
10/2/2023,9:06,0.09,-,0.219
10/2/2023,9:12,0.092,-,0.211
10/2/2023,9:18,0.095,-,0.199
10/2/2023,9:24,0.097,-,0.201
10/2/2023,9:30,0.1,-,0.218
10/2/2023,9:36,0.102,-,0.233
10/2/2023,9:42,0.105,-,0.236
10/2/2023,9:48,0.108,-,0.227
10/2/2023,9:54,0.111,-,0.218
10/2/2023,10:00,0.114,-,0.22
10/2/2023,10:06,0.117,-,0.23
10/2/2023,10:12,0.12,-,0.247
10/2/2023,10:18,0.123,-,0.259
10/2/2023,10:24,0.126,-,0.254
10/2/2023,10:30,0.129,-,0.251
10/2/2023,10:36,0.132,-,0.257
10/2/2023,10:42,0.136,-,0.262
10/2/2023,10:48,0.139,-,0.267
10/2/2023,10:54,0.143,-,0.266
10/2/2023,11:00,0.146,-,0.254
10/2/2023,11:06,0.149,-,0.241
10/2/2023,11:12,0.153,-,0.231
10/2/2023,11:18,0.156,-,0.237
10/2/2023,11:24,0.16,-,0.257
10/2/2023,11:30,0.163,-,0.286
10/2/2023,11:36,0.167,-,0.318
10/2/2023,11:42,0.17,-,0.333
10/2/2023,11:48,0.173,-,0.323
10/2/2023,11:54,0.177,-,0.303
10/2/2023,12:00,0.18,-,0.286
10/2/2023,12:06,0.183,-,0.27
10/2/2023,12:12,0.186,-,0.268
10/2/2023,12:18,0.19,-,0.289
10/2/2023,12:24,0.193,-,0.323
10/2/2023,12:30,0.196,-,0.358
10/2/2023,12:36,0.198,-,0.373
10/2/2023,12:42,0.201,-,0.359
10/2/2023,12:48,0.204,-,0.329
10/2/2023,12:54,0.207,-,0.302
10/2/2023,13:00,0.209,-,0.285
10/2/2023,13:06,0.211,-,0.284
10/2/2023,13:12,0.214,-,0.298
10/2/2023,13:18,0.216,-,0.327
10/2/2023,13:24,0.218,-,0.356
10/2/2023,13:30,0.22,-,0.373
10/2/2023,13:36,0.222,-,0.375
10/2/2023,13:42,0.224,-,0.359
10/2/2023,13:48,0.226,-,0.329
10/2/2023,13:54,0.227,-,0.317
10/2/2023,14:00,0.229,-,0.325
10/2/2023,14:06,0.23,-,0.344
10/2/2023,14:12,0.232,-,0.374
10/2/2023,14:18,0.233,-,0.386
10/2/2023,14:24,0.234,-,0.385
10/2/2023,14:30,0.235,-,0.365
10/2/2023,14:36,0.236,-,0.344
10/2/2023,14:42,0.237,-,0.333
10/2/2023,14:48,0.238,-,0.338
10/2/2023,14:54,0.239,-,0.366
10/2/2023,15:00,0.24,-,0.396
10/2/2023,15:06,0.24,-,0.411
10/2/2023,15:12,0.241,-,0.405
10/2/2023,15:18,0.242,-,0.379
10/2/2023,15:24,0.242,-,0.354
10/2/2023,15:30,0.243,-,0.343
10/2/2023,15:36,0.243,-,0.358
10/2/2023,15:42,0.244,-,0.384
10/2/2023,15:48,0.244,-,0.405
10/2/2023,15:54,0.244,-,0.399
10/2/2023,16:00,0.245,-,0.381
10/2/2023,16:06,0.245,-,0.368
10/2/2023,16:12,0.246,-,0.371
10/2/2023,16:18,0.246,-,0.379
10/2/2023,16:24,0.246,-,0.396
10/2/2023,16:30,0.247,-,0.397
10/2/2023,16:36,0.247,-,0.391
10/2/2023,16:42,0.247,-,0.374
10/2/2023,16:48,0.247,-,0.354
10/2/2023,16:54,0.248,-,0.36
10/2/2023,17:00,0.248,-,0.373
10/2/2023,17:06,0.248,-,0.406
10/2/2023,17:12,0.248,-,0.431
10/2/2023,17:18,0.248,-,0.436
10/2/2023,17:24,0.248,-,0.419
10/2/2023,17:30,0.249,-,0.379
10/2/2023,17:36,0.249,-,0.34
10/2/2023,17:42,0.249,-,0.316
10/2/2023,17:48,0.249,-,0.333
10/2/2023,17:54,0.249,-,0.383
10/2/2023,18:00,0.249,-,0.424
10/2/2023,18:06,0.248,-,0.417
10/2/2023,18:12,0.248,-,0.38
10/2/2023,18:18,0.248,-,0.331
10/2/2023,18:24,0.248,-,0.317
10/2/2023,18:30,0.247,-,0.338
10/2/2023,18:36,0.247,-,0.376
10/2/2023,18:42,0.247,-,0.409
10/2/2023,18:48,0.246,-,0.408
10/2/2023,18:54,0.246,-,0.374
10/2/2023,19:00,0.245,-,0.33
10/2/2023,19:06,0.244,-,0.311
10/2/2023,19:12,0.244,-,0.321
10/2/2023,19:18,0.243,-,0.352
10/2/2023,19:24,0.242,-,0.373
10/2/2023,19:30,0.241,-,0.373
10/2/2023,19:36,0.24,-,0.36
10/2/2023,19:42,0.239,-,0.358
10/2/2023,19:48,0.238,-,0.378
10/2/2023,19:54,0.236,-,0.383
10/2/2023,20:00,0.235,-,0.354
10/2/2023,20:06,0.234,-,0.32
10/2/2023,20:12,0.232,-,0.319
10/2/2023,20:18,0.231,-,0.345
10/2/2023,20:24,0.229,-,0.378
10/2/2023,20:30,0.228,-,0.37
10/2/2023,20:36,0.226,-,0.339
10/2/2023,20:42,0.225,-,0.299
10/2/2023,20:48,0.223,-,0.284
10/2/2023,20:54,0.221,-,0.3
10/2/2023,21:00,0.219,-,0.334
10/2/2023,21:06,0.218,-,0.346
10/2/2023,21:12,0.216,-,0.335
10/2/2023,21:18,0.214,-,0.31
10/2/2023,21:24,0.212,-,0.292
10/2/2023,21:30,0.21,-,0.284
10/2/2023,21:36,0.208,-,0.308
10/2/2023,21:42,0.206,-,0.344
10/2/2023,21:48,0.205,-,0.344
10/2/2023,21:54,0.203,-,0.318
10/2/2023,22:00,0.201,-,0.282
10/2/2023,22:06,0.199,-,0.266
10/2/2023,22:12,0.197,-,0.287
10/2/2023,22:18,0.195,-,0.327
10/2/2023,22:24,0.193,-,0.353
10/2/2023,22:30,0.191,-,0.358
10/2/2023,22:36,0.189,-,0.342
10/2/2023,22:42,0.187,-,0.309
10/2/2023,22:48,0.185,-,0.282
10/2/2023,22:54,0.183,-,0.28
10/2/2023,23:00,0.181,-,0.295
10/2/2023,23:06,0.179,-,0.315
10/2/2023,23:12,0.178,-,0.329
10/2/2023,23:18,0.176,-,0.33
10/2/2023,23:24,0.174,-,0.313
10/2/2023,23:30,0.172,-,0.292
10/2/2023,23:36,0.17,-,0.277
10/2/2023,23:42,0.167,-,0.273
10/2/2023,23:48,0.165,-,0.269
10/2/2023,23:54,0.163,-,0.274
10/3/2023,0:00,0.161,-,0.286
10/3/2023,0:06,0.159,-,0.293
10/3/2023,0:12,0.157,-,0.295
10/3/2023,0:18,0.155,-,0.287
10/3/2023,0:24,0.152,-,0.271
10/3/2023,0:30,0.15,-,0.252
10/3/2023,0:36,0.148,-,0.243
10/3/2023,0:42,0.145,-,0.253
10/3/2023,0:48,0.143,-,0.271
10/3/2023,0:54,0.14,-,0.282
10/3/2023,1:00,0.138,-,0.271
10/3/2023,1:06,0.135,-,0.251
10/3/2023,1:12,0.133,-,0.227
10/3/2023,1:18,0.13,-,0.216
10/3/2023,1:24,0.127,-,0.204
10/3/2023,1:30,0.125,-,0.215
10/3/2023,1:36,0.122,-,0.238
10/3/2023,1:42,0.119,-,0.258
10/3/2023,1:48,0.116,-,0.277
10/3/2023,1:54,0.113,-,0.289
10/3/2023,2:00,0.11,-,0.278
10/3/2023,2:06,0.107,-,0.237
10/3/2023,2:12,0.104,-,0.2
10/3/2023,2:18,0.101,-,0.188
10/3/2023,2:24,0.098,-,0.212
10/3/2023,2:30,0.095,-,0.25
10/3/2023,2:36,0.092,-,0.269
10/3/2023,2:42,0.089,-,0.252
10/3/2023,2:48,0.087,-,0.224
10/3/2023,2:54,0.084,-,0.189
10/3/2023,3:00,0.081,-,0.177
10/3/2023,3:06,0.078,-,0.187
10/3/2023,3:12,0.075,-,0.21
10/3/2023,3:18,0.072,-,0.216
10/3/2023,3:24,0.069,-,0.234
10/3/2023,3:30,0.067,-,0.243
10/3/2023,3:36,0.064,-,0.232
10/3/2023,3:42,0.061,-,0.207
10/3/2023,3:48,0.059,-,0.184
10/3/2023,3:54,0.056,-,0.186
10/3/2023,4:00,0.054,-,0.199
10/3/2023,4:06,0.052,-,0.198
10/3/2023,4:12,0.05,-,0.191
10/3/2023,4:18,0.048,-,0.184
10/3/2023,4:24,0.046,-,0.188
10/3/2023,4:30,0.044,-,0.181
10/3/2023,4:36,0.042,-,0.181
10/3/2023,4:42,0.04,-,0.185
10/3/2023,4:48,0.039,-,0.203
10/3/2023,4:54,0.037,-,0.227
10/3/2023,5:00,0.036,-,0.229
10/3/2023,5:06,0.035,-,0.208
10/3/2023,5:12,0.034,-,0.17
